日期,时间,品种,标的,交易类型,下单类型,数量,成交价,成交额,平仓盈亏,手续费,成交状态
2014-04-18,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-800股,11.94,(9552),-67.64,14.55,全部成交,-,2014-04-18
2014-04-18,09:00,股票,棒杰股份(002634.XSHE),卖,市价单,-800股,14.86,(11888),-257.85,16.89,全部成交,-,2014-04-18
2014-04-18,09:00,股票,浙江世宝(002703.XSHE),卖,市价单,-800股,19.87,(15896),-14.94,20.9,全部成交,-,2014-04-18
2014-04-18,09:00,股票,乔治白(002687.XSHE),卖,市价单,-800股,10.21,(8168),-2.91,13.17,全部成交,-,2014-04-18
2014-04-21,09:00,股票,龙生股份(002625.XSHE),买,市价单,500股,11.94,5970,0,5,全部成交,-,2014-04-21
2014-04-21,09:00,股票,万安科技(002590.XSHE),买,市价单,800股,15.52,12416,0,5,全部成交,-,2014-04-21
2014-04-21,09:00,股票,棒杰股份(002634.XSHE),买,市价单,500股,15.32,7660,0,5,全部成交,-,2014-04-21
2014-04-21,09:00,股票,浙江世宝(002703.XSHE),买,市价单,500股,19.52,9760,0,5,全部成交,-,2014-04-21
2014-04-21,09:00,股票,乔治白(002687.XSHE),买,市价单,500股,10.23,5115,0,5,全部成交,-,2014-04-21
2014-04-22,09:00,股票,恒大高新(002591.XSHE),买,市价单,500股,15.17,7585,0,5,全部成交,-,2014-04-22
2014-04-22,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-200股,11.56,(2312),-82.34,7.31,全部成交,-,2014-04-22
2014-04-22,09:00,股票,万安科技(002590.XSHE),卖,市价单,-200股,15.18,(3036),-68,8.04,全部成交,-,2014-04-22
2014-04-23,09:00,股票,万安科技(002590.XSHE),卖,市价单,-600股,15.03,(9018),-294,14.02,全部成交,-,2014-04-23
2014-04-23,09:00,股票,龙生股份(002625.XSHE),买,市价单,1000股,11.56,11560,0,5,全部成交,-,2014-04-23
2014-04-24,09:00,股票,浙江世宝(002703.XSHE),卖,市价单,-800股,19.54,(15632),-94.6,20.63,全部成交,-,2014-04-24
2014-04-24,09:00,股票,万安科技(002590.XSHE),买,市价单,1000股,15.49,15490,0,5,全部成交,-,2014-04-24
2014-04-25,09:00,股票,万安科技(002590.XSHE),卖,市价单,-1000股,15.07,(15070),-420,20.07,全部成交,-,2014-04-25
2014-04-28,09:00,股票,棒杰股份(002634.XSHE),买,市价单,1300股,14.01,18213,0,5.46,全部成交,-,2014-04-28
2014-04-29,09:00,股票,恒大高新(002591.XSHE),卖,市价单,-500股,12.01,(6005),-1580,11.01,全部成交,-,2014-04-29
2014-04-29,09:00,股票,棒杰股份(002634.XSHE),卖,市价单,-1100股,13.67,(15037),-901.32,20.04,全部成交,-,2014-04-29
